id,genres,revenue,title,vote_average,budget,popularity,runtime
764,Horror,7.46834733,The Evil Dead,7.3,-1.811765291,0.263422631,-26.30120876
765,Comedy,6.772544959,Evil Dead II,7.6,-0.799530834,0.271249202,-27.30120876
767,Adventure,8.970327903,Harry Potter and the Half-Blood Prince,7.4,1.042106674,0.714021187,41.69879124
768,Thriller,7.87249492,From Hell,6.6,0.188234709,0.136105125,10.69879124
769,Drama,7.670583451,GoodFellas,8.2,0.042106674,0.522715336,33.69879124
770,Romance,8.602251537,Gone with the Wind,7.7,-0.753773344,0.408929361,126.6987912
771,Comedy,8.67823119,Home Alone,7.1,-0.10056083,-0.941277743,-8.301208755
772,Adventure,8.555084385,Home Alone 2: Lost in New York,6.3,-0.10056083,0.629979951,8.698791245
773,Comedy,8.002266223,Little Miss Sunshine,7.5,-0.452743348,-0.111050575,-9.301208755
782,Thriller,7.098047312,Gattaca,7.5,0.200469166,0.566450488,-5.301208755
783,Drama,7.890632743,Gandhi,7.4,-0.013410654,0.265766244,79.69879124
786,Drama,7.675628869,Almost Famous,7.4,0.422317915,0.052283772,10.69879124
787,Thriller,8.679616401,Mr. & Mrs. Smith,6.5,0.68555935,0.368567908,8.698791245
788,Comedy,8.644720341,Mrs. Doubtfire,7,0.042106674,0.208629038,13.69879124
790,Horror,7.329974406,The Fog,6.4,-1.355833335,-0.119187349,-22.30120876
792,Action,8.141545606,Platoon,7.5,-0.577682085,0.416142725,8.698791245
794,Thriller,7.784781138,The Omen,7.2,-0.908675304,0.132847646,-0.301208755
795,Romance,8.29816533,City of Angels,6.4,0.384529354,0.046711281,2.698791245
796,Thriller,7.88025441,Cruel Intentions,6.6,-0.334644036,0.089025318,-14.30120876
801,Comedy,8.093149711,"Good Morning, Vietnam",7.1,-0.241889983,-0.01718417,9.698791245
802,Romance,6.966141733,Lolita,7.3,-1.054803339,0.09841301,41.69879124
805,Drama,7.523686988,Rosemary's Baby,7.5,-0.850683357,0.136863701,24.69879124
807,Thriller,8.514961741,Se7en,8.1,0.162680605,0.619689352,15.69879124
808,Adventure,8.685212399,Shrek,7.3,0.422317915,0.546894853,-21.30120876
809,Adventure,8.963711705,Shrek 2,6.7,0.820257924,0.393940058,-18.30120876
810,Adventure,8.902524039,Shrek the Third,6,0.848286648,0.352219724,-18.30120876
812,Adventure,8.702473808,Aladdin,7.4,0.091324696,0.687286896,-21.30120876
813,Comedy,7.921444758,Airplane!,7.1,-0.811765291,0.382747936,-23.30120876
816,Comedy,7.830485946,Austin Powers: International Man of Mystery,6.5,-0.138349391,0.277082282,-17.30120876
817,Adventure,8.492676714,Austin Powers: The Spy Who Shagged Me,6.2,0.162680605,-0.018277814,-16.30120876
818,Comedy,8.472252304,Austin Powers in Goldmember,5.9,0.443507214,0.322435736,-17.30120876
819,Thriller,8.219100416,Sleepers,7.3,0.287619341,-0.070390495,35.69879124
820,Thriller,8.312612064,JFK,7.5,0.246226656,0.147353384,77.69879124
821,Drama,7,Judgment at Nuremberg,7.6,-0.87871208,-0.156003766,74.69879124
824,Romance,8.253370562,Moulin Rouge!,7.4,0.364325968,0.477605681,15.69879124
826,Drama,7.522444234,The Bridge on the River Kwai,7.7,-0.87871208,0.082687146,49.69879124
834,Thriller,8.046654341,Underworld: Evolution,6.4,0.343136669,0.409261677,-5.301208755
837,Sci Fi,6.326425783,Videodrome,7.1,-0.581170412,-0.022971452,-24.30120876
838,Comedy,8.146128036,American Graffiti,6.9,-1.465412316,0.00503253,-1.301208755
840,Sci Fi,8.482571522,Close Encounters of the Third Kind,7.2,-0.054803339,0.438687323,23.69879124
841,Adventure,7.490319398,Dune,6.5,0.246226656,0.131794881,25.69879124
844,Romance,7.284911283,2046,6.9,-0.276652089,-0.178514139,17.69879124
846,Thriller,8.27691726,The X Files,6.6,0.463710601,-0.011601186,9.698791245
849,Adventure,7.217995847,Krull,5.8,0.075530429,-0.285262767,5.698791245
854,Comedy,8.54602837,The Mask,6.6,0.005894501,0.649853192,-10.30120876
855,Action,8.238020123,Black Hawk Down,7.2,0.607954492,0.366810207,32.69879124
857,Drama,8.682903669,Saving Private Ryan,7.9,0.489264705,0.599940742,57.69879124
859,Romance,7.539962861,Dangerous Liaisons,7,-0.209705299,-0.120324632,7.698791245
860,Thriller,7.900736624,WarGames,7,-0.276652089,0.083659416,2.698791245
861,Adventure,8.417169194,Total Recall,7.1,0.457080022,0.353664439,1.698791245
862,Comedy,8.57235343,Toy Story,7.7,0.12128792,0.586004375,-30.30120876
863,Comedy,8.696676852,Toy Story 2,7.3,0.598409174,0.585618938,-19.30120876
864,Comedy,8.189951597,Cool Runnings,6.8,-0.209705299,0.069312715,-13.30120876
865,Action,7.581176873,The Running Man,6.4,0.075530429,0.197908694,-10.30120876
866,Drama,8.067318471,Finding Neverland,7.2,0.042106674,0.252411529,-5.301208755
868,Drama,6.99475567,Tsotsi,6.9,-0.87871208,-0.882448394,-17.30120876
869,Adventure,8.558962523,Planet of the Apes,5.6,0.644166665,0.428061503,7.698791245
872,Comedy,6.857332496,Singin' in the Rain,7.8,-0.950862854,0.281857973,-8.301208755
873,Drama,8.165220604,The Color Purple,7.7,-0.179742076,-0.036302377,42.69879124
874,Drama,7.452553063,A Man for All Seasons,7.5,-0.764768728,-0.301486817,8.698791245
879,Adventure,8.478356978,Hook,6.6,0.489264705,0.245852441,32.69879124
881,Drama,8.386035313,A Few Good Men,7.1,0.246226656,0.32505392,26.69879124
887,Romance,7.373831145,The Best Years of Our Lives,7.6,-1.03361404,-0.357496583,60.69879124
888,Comedy,8.533557537,The Flintstones,5,0.306924497,0.180748939,-20.30120876
889,Comedy,7.774285341,The Flintstones in Viva Rock Vegas,4.4,0.563244757,-0.48534953,-21.30120876
907,Romance,8.048668459,Doctor Zhivago,7.4,-0.31444065,-0.172044914,85.69879124
913,Romance,8.09448923,The Thomas Crown Affair,6.6,0.325407902,-0.023371746,1.698791245
920,Adventure,8.664626135,Cars,6.6,0.723347911,0.636094234,5.698791245
921,Romance,8.035589461,Cinderella Man,7.3,0.588649337,0.100920565,32.69879124
924,Action,8.010114922,Dawn of the Dead,6.8,0.091324696,0.367535097,-10.30120876
925,Drama,7.571655793,Do the Right Thing,7.6,-0.542919978,-0.088535238,8.698791245
926,Comedy,7.957530266,Galaxy Quest,6.9,0.297379179,0.207669042,-9.301208755
927,Comedy,8.184927254,Gremlins,6.9,-0.31444065,0.372796111,-5.301208755
928,Comedy,7.617861854,Gremlins 2: The New Batch,6.2,0.343136669,0.250192752,-5.301208755
935,Comedy,6.974984508,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8,-1.10056083,0.342103995,-16.30120876
943,Adventure,8.50749362,Lethal Weapon 3,6.4,0.188234709,0.277262678,6.698791245
944,Adventure,8.455521836,Lethal Weapon 4,6.3,0.790294701,0.114313987,15.69879124
947,Adventure,7.845069407,Lawrence of Arabia,7.8,-0.179742076,0.334694314,104.6987912
948,Thriller,7.84509804,Halloween,7.4,-1.87871208,0.200349333,-20.30120876
950,Adventure,8.820162549,Ice Age: The Meltdown,6.5,0.547256652,0.64889437,-20.30120876
951,Comedy,8.30526039,Kindergarten Cop,5.8,-0.179742076,-0.547822135,-0.301208755
954,Adventure,8.660577458,Mission: Impossible,6.7,0.547256652,0.595631025,-1.301208755
955,Adventure,8.737501236,Mission: Impossible II,5.9,0.741076678,0.458708117,11.69879124
956,Adventure,8.599719375,Mission: Impossible III,6.5,0.820257924,0.518772791,14.69879124
957,Comedy,7.581147002,Spaceballs,6.7,0.000192522,0.319760695,-15.30120876
978,Adventure,8.11878597,Seven Years in Tibet,7,0.489264705,-0.05245738,24.69879124
990,Drama,6.880813592,The Hustler,7.6,-1.054803339,-0.0346263,22.69879124
1018,Thriller,7.303570534,Mulholland Drive,7.6,-0.179742076,0.218710406,35.69879124
1024,Drama,6.484176653,Heavenly Creatures,7,-0.656863331,-0.338934808,-12.30120876
1051,Thriller,7.614462251,The French Connection,7.4,-1.10056083,-0.077585916,-7.301208755
1088,Drama,7.617000341,Whale Rider,7.1,-0.452743348,-0.186309279,-10.30120876
1090,Thriller,7.268673618,The Thirteenth Floor,6.8,-0.151713352,0.017532099,-11.30120876
1091,Sci Fi,7.29291499,The Thing,7.8,-0.179742076,0.4409571,-2.301208755
1103,Action,7.701090257,Escape from New York,6.9,-0.577682085,0.105410211,-12.30120876
1116,Drama,7.359627161,The Wind That Shakes the Barley,7.1,-0.542919978,-0.449372307,12.69879124
1124,Thriller,8.040112834,The Prestige,8,0.246226656,0.590698466,18.69879124
1125,Drama,8.190157049,Dreamgirls,6.6,0.489264705,-0.120154224,22.69879124
1164,Drama,8.131394666,Babel,6.9,0.042106674,0.130270686,31.69879124
1165,Drama,8.091259296,The Queen,6.8,-0.179742076,0.000223148,-8.301208755
1213,Thriller,8.109910013,The Talented Mr. Ripley,7,0.246226656,0.21561366,27.69879124
1245,Romance,7.366197084,The Remains of the Day,7.5,-0.295135495,-0.09484555,22.69879124
1246,Drama,8.192347552,Rocky Balboa,6.5,0.024377907,0.202407615,-9.301208755
1248,Thriller,7.914712674,Hannibal Rising,6,0.343136669,-0.463740714,9.698791245
1250,Thriller,8.359339066,Ghost Rider,5.2,0.68555935,0.389455751,2.698791245
1251,Adventure,7.836787462,Letters from Iwo Jima,7.2,-0.077079734,0.107565953,29.69879124
1255,Sci Fi,7.946892443,The Host,6.7,-0.31444065,0.160665874,7.698791245
1259,Romance,7.694341068,Notes on a Scandal,6.9,-0.179742076,-0.181556343,-19.30120876
1262,Comedy,7.729595824,Stranger Than Fiction,7.1,0.12128792,0.227658539,1.698791245
1265,Adventure,8.1385776,Bridge to Terabithia,7,0.422317915,0.327906874,-15.30120876
1266,Thriller,7.816704316,Street Kings,6.3,-0.054803339,-0.010040386,-2.301208755
1268,Comedy,8.361229705,Mr. Bean's Holiday,6.1,0.042106674,0.161114835,-21.30120876
1271,Adventure,8.6259402,300,7,0.457080022,0.533122031,5.698791245
1272,Thriller,7.505391528,Sunshine,7,0.343136669,0.43071952,-4.301208755
1273,Adventure,7.980498753,TMNT,6,0.175645582,-0.016479057,-21.30120876
1359,Thriller,7.534870559,American Psycho,7.3,-0.510735295,0.375086279,-9.301208755
1360,Romance,7.750496623,Frida,7.3,-0.276652089,-0.015767542,11.69879124
1365,Romance,7.652338084,Monster's Ball,6.5,-0.753773344,-0.133681792,-0.301208755
1366,Drama,8.069057832,Rocky,7.5,-1.355833335,0.577413619,7.698791245
1368,Adventure,8.097649088,First Blood,7.2,-0.179742076,0.518718005,-18.30120876
1369,Adventure,8.477700553,Rambo: First Blood Part II,6.3,0.287619341,0.306082065,-15.30120876
1370,Adventure,8.276497674,Rambo III,5.7,0.443507214,0.214359,-9.301208755
1372,Thriller,8.232685939,Blood Diamond,7.3,0.644166665,0.441461664,31.69879124
1378,Comedy,6.714249014,Shortbus,6.3,-1.054803339,-0.109502544,-10.30120876
1381,Adventure,7.184830213,The Fountain,6.8,0.188234709,0.109929202,-15.30120876
1389,Comedy,7.890675641,Out of Sight,6.5,0.325407902,-0.076987215,11.69879124
1391,Romance,7.526554975,Y Tu Mamá También,7.3,-0.656863331,-0.053475051,-5.301208755
1402,Drama,8.487247706,The Pursuit of Happyness,7.7,0.384529354,0.625122602,5.698791245
1408,Adventure,7.000751634,Cutthroat Island,5.7,0.635392741,-0.434199456,7.698791245
1415,Comedy,5.870929189,Party Monster,5.9,-0.656863331,-0.665249792,-13.30120876
1417,Drama,7.920427153,Pan's Labyrinth,7.6,-0.077079734,0.677018815,6.698791245
1422,Thriller,8.46216934,The Departed,7.9,0.598409174,0.52117691,39.69879124
1427,Drama,8.121166809,Perfume: The Story of a Murderer,7.1,0.343136669,0.347806948,35.69879124
1428,Action,7.992047719,Once Upon a Time in Mexico,6.2,0.106564663,0.159098568,-9.301208755
1429,Drama,7.115971209,25th Hour,7.2,-0.179742076,0.198837949,23.69879124
1440,Romance,7.170896788,Little Children,6.9,0.059140013,-0.204003615,24.69879124
1443,Romance,7.017424738,The Virgin Suicides,7.1,-0.577682085,0.137502637,-14.30120876
1452,Adventure,8.59226693,Superman Returns,5.4,1.075530429,0.481758684,42.69879124
1487,Action,7.997032281,Hellboy,6.5,0.463710601,0.39539644,10.69879124
1491,Thriller,7.939094819,The Illusionist,7.1,0.246226656,0.286631132,-1.301208755
1493,Comedy,8.326335861,Miss Congeniality,6.1,0.297379179,0.232429905,-0.301208755
1495,Adventure,8.325604233,Kingdom of Heaven,6.6,0.758110017,0.367154799,32.69879124
1497,Adventure,7.892094603,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,5.8,0.042106674,-0.090636421,-23.30120876
1499,Adventure,7.62324929,Teenage Mutant Ninja Turtles III,5.1,-0.03361404,-0.272211149,-15.30120876
1523,Drama,7.681494231,The Last King of Scotland,7.4,-0.577682085,0.138628236,9.698791245
1535,Thriller,8.155486526,Spy Game,6.8,0.607954492,0.152925769,14.69879124
1537,Adventure,7.97742985,Changing Lanes,5.9,0.297379179,-0.043806137,-22.30120876
1538,Thriller,8.337986666,Collateral,7,0.457080022,0.370311585,8.698791245
1542,Comedy,7.10815262,Office Space,7.4,-0.355833335,-0.017088889,-22.30120876
1547,Comedy,7.508160135,The Lost Boys,6.8,-0.426414409,0.112479124,-14.30120876
1551,Thriller,7.788799302,Flatliners,6.3,0.059140013,0.101165494,3.698791245
1555,Comedy,6.59081944,The Spanish Apartment,7,-0.631557465,-0.166014254,10.69879124
1562,Thriller,7.807794986,28 Weeks Later,6.5,-0.179742076,0.259965927,-11.30120876
1571,Thriller,8.583800998,Live Free or Die Hard,6.4,0.68555935,0.408493097,16.69879124
1572,Thriller,8.563601705,Die Hard: With a Vengeance,6.9,0.598409174,0.433896954,16.69879124
1573,Thriller,8.380267505,Die Hard 2,6.6,0.489264705,0.480052268,12.69879124
1574,Comedy,8.486822417,Chicago,6.9,0.297379179,0.226978797,1.698791245
1576,Action,8.012773391,Resident Evil,6.4,0.162680605,0.328649055,-11.30120876
1577,Action,8.111916941,Resident Evil: Apocalypse,6.1,0.297379179,0.194270337,-17.30120876
1578,Drama,7.361727836,Raging Bull,7.7,-0.10056083,0.269415419,17.69879124
1579,Adventure,8.079815179,Apocalypto,7.3,0.246226656,0.337668487,27.69879124
1581,Comedy,8.288179223,The Holiday,6.7,0.573585591,0.37178626,24.69879124
1584,Comedy,8.118208324,School of Rock,6.7,0.188234709,0.352934996,-3.301208755
1585,Drama,6.984262786,It's a Wonderful Life,8,-0.853406215,0.351026208,18.69879124
1586,Thriller,7.968077282,Secret Window,6.4,0.246226656,0.236194923,-15.30120876
1587,Romance,7.477121255,What's Eating Gilbert Grape,7.5,-0.31444065,0.241107748,6.698791245
1588,Comedy,7.95640823,Bring It On,5.8,0.091324696,-0.112193979,-13.30120876
1593,Adventure,8.759275549,Night at the Museum,6.3,0.68555935,0.407130114,-3.301208755
1597,Comedy,8.51909793,Meet the Parents,6.6,0.384529354,0.195607173,-3.301208755
1598,Thriller,8.260786669,Cape Fear,7,0.188234709,0.161587857,16.69879124
1619,Thriller,7.28161055,The Way of the Gun,6.4,-0.426414409,-0.337823134,7.698791245
1620,Thriller,7.999851242,Hitman,5.9,0.024377907,0.34900353,-22.30120876
1621,Comedy,7.95616843,Trading Places,7.1,0.252692699,0.250650479,4.698791245
1624,Comedy,8.257678575,Liar Liar,6.4,0.297379179,0.145746952,-25.30120876
1635,Adventure,8.212052137,The Island,6.5,0.74453721,0.29500532,24.69879124
1636,Comedy,7.956087752,Bedazzled,5.6,0.325407902,0.005524207,-18.30120876
1637,Adventure,8.544623766,Speed,6.8,0.12128792,0.413727678,4.698791245
1639,Adventure,8.216187197,Speed 2: Cruise Control,4.1,0.848286648,0.086930671,9.698791245
1640,Drama,7.993039501,Crash,7.2,-0.542919978,0.169493655,0.698791245
1642,Thriller,8.043864924,The Net,5.6,-0.013410654,0.084715471,2.698791245
1645,Thriller,8.182602959,A Time to Kill,7,0.246226656,0.120629695,37.69879124
1646,Drama,7.614589137,Freedom Writers,7.5,-0.03361404,-0.031987545,11.69879124
1648,Adventure,7.607294562,Bill & Ted's Excellent Adventure,6.7,-0.355833335,0.132688696,-21.30120876
1656,Adventure,8.153510188,The Legend of Zorro,5.9,0.519227928,0.211010191,17.69879124
1669,Adventure,8.299289334,The Hunt for Red October,7.2,0.12128792,0.383644192,22.69879124
1677,Drama,8.095976264,Ray,7.2,0.246226656,0.056213848,40.69879124
1683,Horror,7.797759456,The Reaping,5.4,0.246226656,-0.152528709,-12.30120876
1685,Adventure,7.278747155,Beneath the Planet of the Apes,6.2,-0.87871208,0.106158457,-16.30120876
1687,Action,7.09162845,Escape from the Planet of the Apes,6.3,-0.957893326,-0.018432935,-13.30120876
1688,Action,6.986771734,Conquest of the Planet of the Apes,6.1,-1.125384414,-0.006292085,-23.30120876
1690,Horror,7.906221518,Hostel,5.7,-0.674592098,0.308076835,-17.30120876
1691,Horror,7.551688075,Hostel: Part II,5.6,-0.347233163,0.035802499,-18.30120876
1701,Thriller,8.350271737,Con Air,6.5,0.519227928,0.373590269,3.698791245
1705,Action,6.946677951,Battle for the Planet of the Apes,5.5,-1.125384414,-0.156758366,-18.30120876
1717,Thriller,6.97547303,All the King's Men,5.7,0.384529354,-0.390790345,13.69879124
1722,Romance,7.793181772,Captain Corelli's Mandolin,5.5,0.400041521,-0.323894393,19.69879124
1724,Adventure,8.21408071,The Incredible Hulk,6.1,0.820257924,0.517527127,2.698791245
1725,Drama,7.640052118,West Side Story,7,-0.577682085,0.088680964,40.69879124
1726,Adventure,8.767285186,Iron Man,7.4,0.790294701,0.800685376,14.69879124
1729,Adventure,8.106893036,The Forbidden Kingdom,6.3,0.384529354,-0.048191076,-7.301208755
1734,Adventure,8.63650121,The Mummy Returns,6,0.635392741,0.340718142,18.69879124
1735,Adventure,8.60328367,The Mummy: Tomb of the Dragon Emperor,5.2,0.805534667,0.497286424,0.698791245
1770,Thriller,7.227886705,Michael Collins,6.7,0.091324696,-0.361269414,20.69879124
1771,Adventure,8.568869993,Captain America: The First Avenger,6.6,0.790294701,0.591080653,12.69879124
1788,Romance,7.903282131,Footloose,6.4,-0.442019483,0.117420648,-4.301208755
1792,Comedy,7.529280404,Stuck on You,5.1,0.384529354,-0.336504762,6.698791245
1813,Thriller,8.184534318,The Devil's Advocate,7.2,0.400041521,0.248412002,32.69879124
1817,Thriller,7.99050374,Phone Booth,6.7,-0.241889983,0.298878208,-30.30120876
1819,Comedy,8.115382049,"You, Me and Dupree",5.4,0.376560425,-0.011590516,-3.301208755
1824,Comedy,8.29332472,50 First Dates,6.6,0.519227928,0.507322114,-12.30120876
1830,Thriller,7.382519434,Lord of War,7,0.267415955,0.260819512,10.69879124
1831,Comedy,7.386726701,The Next Best Thing,4.3,0.042106674,-0.712029581,-3.301208755
1832,Adventure,7.486471427,Dogma,6.8,-0.355833335,-0.118445035,18.69879124
1833,Romance,7.500656565,Rent,6.7,0.246226656,-0.262675057,23.69879124
1844,Romance,8.327163501,Entrapment,6,0.463710601,0.131815222,0.698791245
1850,Comedy,7.676093686,Man on the Moon,6.9,0.557980517,0.107063551,6.698791245
1852,Thriller,8.212043421,World Trade Center,5.9,0.443507214,0.111541545,16.69879124
1858,Adventure,8.85108079,Transformers,6.6,0.820257924,0.124891219,32.69879124
1865,Adventure,9.01941284,Pirates of the Caribbean: On Stranger Tides,6.4,1.223950262,0.850551076,24.69879124
1878,Adventure,7.028582435,Fear and Loathing in Las Vegas,7.2,-0.088661607,0.367358864,6.698791245
1880,Thriller,7.58406533,Red Dawn,6.4,-0.732584045,-0.211329825,2.698791245
1883,Drama,7.682775817,Malcolm X,7.2,0.175645582,0.016052773,90.69879124
1885,Drama,7.958160256,The Karate Kid,6.9,-0.452743348,0.173070553,14.69879124
1887,Drama,7.781571137,Marie Antoinette,6.5,0.246226656,0.068448116,11.69879124
1891,Adventure,8.731105051,The Empire Strikes Back,8.2,-0.10056083,0.613856259,12.69879124
1892,Adventure,8.757927183,Return of the Jedi,7.9,0.15404095,0.386425636,23.69879124
1893,Adventure,8.965821203,Star Wars: Episode I - The Phantom Menace,6.3,0.704864505,0.451565257,24.69879124
1894,Adventure,8.812511166,Star Wars: Episode II - Attack of the Clones,6.4,0.723347911,0.362212917,30.69879124
1895,Adventure,8.929418926,Star Wars: Episode III - Revenge of the Sith,7.1,0.697245108,0.363409541,28.69879124
1900,Thriller,8.317051012,Traffic,6.9,0.325407902,0.119774931,35.69879124
1903,Thriller,8.308326054,Vanilla Sky,6.5,0.476675578,0.155039498,24.69879124
1904,Romance,8.210165866,Memoirs of a Geisha,7.3,0.573585591,-0.0611119,33.69879124
1907,Adventure,8.158533983,The Beach,6.3,0.246226656,0.335490362,7.698791245
1909,Comedy,7.346352974,Don Juan DeMarco,6.2,0.042106674,-0.333158347,-14.30120876
1911,Adventure,7.790277414,The 13th Warrior,6.4,0.848286648,0.153778597,-9.301208755
